district,Year,Month,Season,rainfall,temperature,humidity,ph,organic_carbon,sand,clay,silt,soil_texture
Karauli,2024.0,2.0,Rabi,0.7897734592659021,17.717953954311298,53.7375657183719,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2024.0,2.0,Rabi,7.628766170546634,16.504563634540187,51.32189547859751,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2024.0,2.0,Rabi,15.317717388168212,16.565966366184096,50.47974802948351,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2024.0,2.0,Rabi,0.7600870301827911,18.40784044191938,42.61588435404728,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2024.0,2.0,Rabi,12.528415012014497,16.87711717565294,51.93871113894494,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2024.0,2.0,Rabi,1.084058079445463,22.36685681373059,46.47670908574264,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2024.0,2.0,Rabi,1.0305516118667677,20.672826144276037,33.22455434398623,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2024.0,2.0,Rabi,1.3771000393279578,18.9234043134392,43.76342178695163,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2024.0,2.0,Rabi,6.664961089525327,18.34428615017293,37.21014819974098,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2024.0,2.0,Rabi,3.037140507008574,19.21010645245578,49.575413979435965,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2024.0,2.0,Rabi,0.4032861398067562,19.97146426419053,46.41649588349723,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2024.0,2.0,Rabi,10.66021044616313,17.522960461039432,41.75038803208978,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2024.0,2.0,Rabi,0.2183008873760508,21.877976458769577,46.14775051435876,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2024.0,2.0,Rabi,5.469526542387697,19.59514217761762,31.8663624367358,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2024.0,2.0,Rabi,1.2455964756345366,20.48398167285597,42.07091006245504,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2024.0,2.0,Rabi,0.6522772688433588,20.641509823913573,49.19357955249673,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2024.0,2.0,Rabi,12.769819699434503,16.69574171545256,46.97877596300867,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2024.0,2.0,Rabi,3.0518512802627,19.244797983247896,35.15828556147884,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2024.0,2.0,Rabi,4.685518929307101,18.108451125160634,40.720332086694654,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2024.0,2.0,Rabi,0.7319849106594905,19.5769364820704,40.84775798646903,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2024.0,2.0,Rabi,7.683524265825374,16.884014038591886,44.622608640320735,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2024.0,2.0,Rabi,0.928300659829156,20.10178252387928,42.1863537959578,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2024.0,2.0,Rabi,0.4524977357065723,18.38544940688928,47.806277864196105,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2024.0,3.0,Rabi,9.764464076582852,23.009336189914357,41.67789978645632,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2024.0,3.0,Rabi,9.771203698653586,23.13652918186692,44.16354386990356,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2024.0,3.0,Rabi,1.3648693881447278,24.94145018706796,34.452228386185745,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2024.0,3.0,Rabi,3.390850244668756,24.910529747154467,34.726797679146,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2024.0,3.0,Rabi,1.3980346145769456,22.883397219472965,34.26329625351296,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2024.0,3.0,Rabi,0.3277060814020905,24.359243021811807,30.89547596855354,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2024.0,3.0,Rabi,2.9187461623567685,23.20051248346814,37.10121445219255,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2024.0,3.0,Rabi,0.2218841637592503,23.331300027783275,29.20454299558067,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2024.0,3.0,Rabi,1.029281744472455,23.785741601243448,37.363493298249246,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2024.0,3.0,Rabi,3.69750804767701,23.32376129742111,39.78042605700068,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2024.0,3.0,Rabi,9.394885415086645,21.93416880660772,43.396847457862656,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2024.0,3.0,Rabi,11.636427297296564,22.18832094588648,40.81214162293575,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2024.0,3.0,Rabi,0.2695592976201941,23.80580097460028,28.7445013179173,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2024.0,3.0,Rabi,6.58907039970559,22.6808834843821,38.14061278601025,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2024.0,3.0,Rabi,0.6839073277218206,26.17050767585626,32.40286139939574,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2024.0,3.0,Rabi,0.2924891757890933,25.85862082184404,23.5632173339214,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2024.0,3.0,Rabi,0.2089301568667576,24.266301244540305,28.909287367958648,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2024.0,3.0,Rabi,1.2620870070408112,24.2745471455953,28.212413790327936,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2024.0,3.0,Rabi,0.0497483894308396,24.60890576309541,33.32431978241402,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2024.0,3.0,Rabi,0.4140555730727795,24.79234281609936,30.73919398490856,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2024.0,3.0,Rabi,5.7824770223255095,23.50702859377421,30.676631539731016,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2024.0,3.0,Rabi,0.4067835921236249,25.775276838583952,32.728799586180735,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2024.0,3.0,Rabi,1.048096312902168,25.03538088311062,26.02056136483359,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2024.0,3.0,Rabi,0.0984899586087665,25.22438486687852,28.757166044205967,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2024.0,3.0,Rabi,4.112582090359629,25.7002930236924,31.549566032727125,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2024.0,3.0,Rabi,4.17671053356555,22.50552691371432,34.95440682321088,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2024.0,3.0,Rabi,0.5509665700572861,24.756634996279445,24.82023695519799,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2024.0,3.0,Rabi,0.2394766150285296,23.70869592046178,27.87512160580649,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2024.0,3.0,Rabi,0.4533920921595219,24.533089606453803,27.969246302892333,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2024.0,3.0,Rabi,0.937143269639503,22.648977873995943,32.314002606939525,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2024.0,3.0,Rabi,0.5405714308535148,24.47232763658106,30.448327894247928,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2024.0,3.0,Rabi,0.2702608217589858,23.849682007663183,33.34837716930912,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2024.0,4.0,Zaid,2.658496579032441,29.49874043589632,26.54821567482632,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2024.0,4.0,Zaid,2.116782676842495,29.70949171730829,27.76724790381116,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2024.0,4.0,Zaid,0.6845466191730735,30.899397403792943,25.674443072324756,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2024.0,4.0,Zaid,0.4265099155392355,30.376177855647786,27.33405599462288,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2024.0,4.0,Zaid,3.295353342079687,28.881816978977778,24.798919825528237,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2024.0,4.0,Zaid,0.9237947126308006,28.97175260927269,29.883657626452347,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2024.0,4.0,Zaid,2.715756910439949,29.37346308652088,25.54541233873252,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2024.0,4.0,Zaid,2.9408639766519404,28.40443722886036,26.506212531887734,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2024.0,4.0,Zaid,2.0438031512698998,29.84924217191178,26.540167002002143,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2024.0,4.0,Zaid,1.7826191751597866,29.57019372262662,26.926804186248912,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2024.0,4.0,Zaid,6.296442738242535,27.61123245335846,32.95489278007755,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2024.0,4.0,Zaid,8.232493891014881,28.27302965010882,28.649449206951505,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2024.0,4.0,Zaid,5.085382170734613,29.600711538553245,23.01714488513239,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2024.0,4.0,Zaid,3.167653715987024,29.047922336941426,25.107118749214493,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2024.0,4.0,Zaid,0.2589472099543287,30.27455876803863,32.55723422010062,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2024.0,4.0,Zaid,3.5626600266556445,31.0979376157747,24.22502819338225,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2024.0,4.0,Zaid,2.7975664567385787,29.957712661016654,23.457990264108886,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2024.0,4.0,Zaid,10.18790398596778,30.00174044123374,22.295308500115148,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2024.0,4.0,Zaid,0.9361134281496464,30.735471172271968,23.99653828828974,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2024.0,4.0,Zaid,1.075107229901174,29.79024704946088,27.393875309432637,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2024.0,4.0,Zaid,7.149902315010917,29.428322680338447,22.581756900656927,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2024.0,4.0,Zaid,0.4384362148348527,30.309554249462487,31.562834389074784,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2024.0,4.0,Zaid,7.163823179938908,30.62204949860182,22.66721381546765,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2024.0,4.0,Zaid,1.1416590320554518,30.485745515001515,28.442488107014675,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2024.0,4.0,Zaid,0.268207347873038,30.88245030688845,26.95848350228932,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2024.0,4.0,Zaid,4.448682077614735,28.59570183915219,24.53882167510968,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2024.0,4.0,Zaid,11.34297558341878,30.356639613193146,22.2561621646551,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2024.0,4.0,Zaid,5.700605472015958,29.43289570671165,22.963527335320872,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2024.0,4.0,Zaid,3.688253423457231,29.7496439687864,26.10884192804628,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2024.0,4.0,Zaid,5.286301891651902,28.590755510720548,23.74494060274876,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2024.0,4.0,Zaid,0.720117325558784,29.19964683535765,30.410177720024414,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2024.0,4.0,Zaid,1.7905891261759237,29.957632401802528,24.05193385300521,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2024.0,5.0,Zaid,6.865108290021135,34.1442175213972,25.544610353821174,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2024.0,5.0,Zaid,4.961063305937055,34.22344919484842,26.387185906488646,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2024.0,5.0,Zaid,2.661279465644525,35.68828048105573,21.18473978367056,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2024.0,5.0,Zaid,2.583361349807229,34.89620108780397,22.96261750117366,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2024.0,5.0,Zaid,6.477228265545605,34.156192748604454,21.46065337994277,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2024.0,5.0,Zaid,4.443144951247313,32.98225179599846,28.309355189568542,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2024.0,5.0,Zaid,5.995916501508961,34.55195604988084,22.157740980308525,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2024.0,5.0,Zaid,4.161882149621205,32.97872926896508,23.70142665479922,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2024.0,5.0,Zaid,4.000437142947045,35.22984339772533,21.173574365529287,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2024.0,5.0,Zaid,5.465206135291624,34.64762720812981,23.01445797014109,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2024.0,5.0,Zaid,5.537136623596875,34.00800768604928,24.81209036831965,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2024.0,5.0,Zaid,7.6858414308010685,34.47045918352862,22.660006201138245,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
